CustomerID,Recency,Frequency,Monetary,KMeans_Cluster,DBSCAN_Cluster,Segment
14053.0,80,2,260.25,2,0,Potential Loyalists
14054.0,21,1,92.46,2,1,Potential Loyalists
14055.0,62,1,725.6400000000001,2,1,Potential Loyalists
14056.0,8,20,6727.04,3,0,Lost/Inactive
14057.0,22,16,5572.5,3,0,Lost/Inactive
14059.0,223,1,183.6,0,1,At-Risk
14060.0,13,17,5430.38,3,0,Lost/Inactive
14062.0,28,11,9225.47,3,0,Lost/Inactive
14064.0,69,4,1097.03,1,0,Champions
14066.0,223,1,152.55,0,1,At-Risk
14067.0,20,2,374.7,2,0,Potential Loyalists
14068.0,276,1,265.85,0,1,At-Risk
14071.0,3,3,524.76,1,0,Champions
14075.0,217,1,307.92,0,1,At-Risk
14076.0,85,1,118.67,2,1,Potential Loyalists
14077.0,34,4,366.7,1,0,Champions
14078.0,58,6,1049.37,1,0,Champions
14079.0,81,1,375.1,2,1,Potential Loyalists
14081.0,258,2,921.62,0,0,At-Risk
14082.0,321,1,182.25,0,1,At-Risk
14083.0,82,7,533.39,1,0,Champions
14085.0,1,14,3511.48,3,0,Lost/Inactive
14088.0,10,8,33640.2,3,-1,Lost/Inactive
14089.0,13,1,158.75,2,1,Potential Loyalists
14090.0,281,1,76.32000000000001,0,1,At-Risk
14092.0,24,11,3096.59,3,0,Lost/Inactive
14096.0,1,11,23459.32,3,-1,Lost/Inactive
14099.0,21,9,2673.1,3,0,Lost/Inactive
14100.0,94,1,191.95,2,1,Potential Loyalists
14101.0,30,6,5976.79,3,0,Lost/Inactive
14104.0,110,2,216.21,2,0,Potential Loyalists
14105.0,195,1,1266.23,0,1,At-Risk
14107.0,8,7,2703.23,3,0,Lost/Inactive
14108.0,58,1,291.33,2,1,Potential Loyalists
14109.0,29,1,144.2,2,1,Potential Loyalists
14110.0,23,8,4470.2300000000005,3,0,Lost/Inactive
14111.0,52,3,295.5,2,0,Potential Loyalists
14112.0,87,4,1900.82,1,0,Champions
14113.0,34,2,926.38,1,0,Champions
14114.0,230,2,386.53,0,0,At-Risk
14116.0,20,3,956.32,1,0,Champions
14117.0,100,1,90.0,2,1,Potential Loyalists
14121.0,16,1,233.1,2,1,Potential Loyalists
14124.0,40,1,419.58,2,1,Potential Loyalists
14125.0,34,1,1295.43,1,1,Champions
14127.0,79,3,709.71,1,0,Champions
14128.0,17,2,637.5,1,0,Champions
14129.0,52,3,726.23,1,0,Champions
14130.0,275,1,480.91,0,1,At-Risk
14132.0,16,7,2319.74,3,0,Lost/Inactive
14133.0,86,3,605.64,1,0,Champions
14135.0,32,11,3514.32,3,0,Lost/Inactive
14138.0,20,1,621.71,2,1,Potential Loyalists
14139.0,2,1,415.82,2,1,Potential Loyalists
14141.0,16,3,688.7800000000001,1,0,Champions
14142.0,329,1,311.81,0,1,At-Risk
14143.0,90,1,115.8,2,1,Potential Loyalists
14145.0,3,4,3742.2,1,0,Champions
14146.0,37,4,2965.84,1,0,Champions
14147.0,34,2,483.4,2,0,Potential Loyalists
14148.0,190,1,157.2,0,1,At-Risk
14149.0,177,1,446.62,0,1,At-Risk
14150.0,316,1,306.18,0,1,At-Risk
14152.0,31,2,621.29,1,0,Champions
14154.0,195,2,1345.62,0,0,At-Risk
14155.0,222,1,118.75,0,1,At-Risk
14156.0,6,50,110457.4,3,-1,Lost/Inactive
14157.0,241,1,269.18,0,1,At-Risk
14159.0,8,9,3297.86,3,0,Lost/Inactive
14161.0,172,3,1097.62,1,0,Champions
14162.0,130,2,289.36,2,0,Potential Loyalists
14163.0,43,4,2445.91,1,0,Champions
14164.0,27,2,1631.77,1,0,Champions
14165.0,232,1,120.44,0,1,At-Risk
14167.0,121,3,389.85,2,0,Potential Loyalists
14171.0,54,1,363.79,2,1,Potential Loyalists
14173.0,1,2,243.81,2,0,Potential Loyalists
14175.0,16,3,3222.3,1,0,Champions
14176.0,253,4,576.9000000000001,0,0,At-Risk
14177.0,42,4,549.46,1,0,Champions
14178.0,23,4,676.03,1,0,Champions
14179.0,8,1,538.32,2,1,Potential Loyalists
14180.0,14,23,4408.62,3,0,Lost/Inactive
14184.0,22,1,452.89,2,1,Potential Loyalists
14185.0,287,1,197.65,0,1,At-Risk
14188.0,28,5,1717.96,1,0,Champions
14189.0,52,11,3267.92,3,0,Lost/Inactive
14191.0,8,9,2855.26,3,0,Lost/Inactive
14193.0,24,2,853.39,1,0,Champions
14194.0,16,16,7577.110000000001,3,0,Lost/Inactive
14195.0,158,2,1012.0,1,0,Champions
14196.0,63,1,335.52,2,1,Potential Loyalists
14198.0,43,3,528.8,1,0,Champions
14199.0,174,1,185.4,0,1,At-Risk
14201.0,16,7,747.44,1,0,Champions
14205.0,220,1,222.9,0,1,At-Risk
14206.0,195,1,328.16,0,1,At-Risk
14208.0,50,1,151.74,2,1,Potential Loyalists
14209.0,77,5,1876.33,1,0,Champions
14210.0,62,6,1905.84,1,0,Champions
14211.0,9,9,2241.1,3,0,Lost/Inactive
14212.0,45,1,1070.48,2,1,Potential Loyalists
14214.0,7,4,954.58,1,0,Champions
14215.0,34,5,1343.91,1,0,Champions
14217.0,14,13,1572.62,3,0,Lost/Inactive
14220.0,203,2,632.4000000000001,0,0,At-Risk
14221.0,37,8,3088.89,3,0,Lost/Inactive
14222.0,133,1,683.17,2,1,Potential Loyalists
14223.0,48,3,991.13,1,0,Champions
14224.0,66,4,1009.73,1,0,Champions
14226.0,27,3,1877.77,1,0,Champions
14227.0,42,9,3031.9,3,0,Lost/Inactive
14229.0,8,3,1547.2,1,0,Champions
14231.0,140,3,925.71,1,0,Champions
14232.0,71,4,1573.33,1,0,Champions
14233.0,5,4,1462.72,1,0,Champions
14234.0,1,2,431.0,2,0,Potential Loyalists
14235.0,31,5,3144.86,1,0,Champions
14236.0,37,2,490.86,2,0,Potential Loyalists
14237.0,329,1,161.0,0,1,At-Risk
14238.0,282,1,146.85,0,1,At-Risk
14239.0,27,10,2219.39,3,0,Lost/Inactive
14240.0,182,1,226.85,0,1,At-Risk
14241.0,140,1,213.7,2,1,Potential Loyalists
14242.0,191,2,280.55,0,0,At-Risk
14243.0,51,8,2305.9500000000003,3,0,Lost/Inactive
14245.0,176,2,1693.45,1,0,Champions
14246.0,67,3,1474.06,1,0,Champions
14247.0,234,1,136.77,0,1,At-Risk
14248.0,274,1,302.58,0,1,At-Risk
14250.0,45,1,1228.83,1,1,Champions
14251.0,13,1,1259.46,1,1,Champions
14256.0,216,2,969.06,0,0,At-Risk
14257.0,20,5,3099.7200000000003,1,0,Champions
14258.0,46,8,11298.38,3,0,Lost/Inactive
14259.0,98,1,120.0,2,1,Potential Loyalists
14261.0,7,2,1163.45,1,0,Champions
14262.0,10,5,1593.75,1,0,Champions
14264.0,111,2,333.97,2,0,Potential Loyalists
14265.0,65,2,530.18,2,0,Potential Loyalists
14267.0,119,3,1516.24,1,0,Champions
14270.0,288,1,492.65,0,1,At-Risk
14271.0,181,1,112.32,0,1,At-Risk
14272.0,30,2,437.96,2,0,Potential Loyalists
14273.0,7,4,559.97,1,0,Champions
14276.0,55,3,1119.74,1,0,Champions
14277.0,168,1,1629.03,0,1,At-Risk
14280.0,153,1,134.04,0,1,At-Risk
14282.0,37,10,2768.84,3,0,Lost/Inactive
14284.0,42,1,252.1,2,1,Potential Loyalists
14285.0,32,2,1253.43,1,0,Champions
14286.0,2,2,2692.85,1,0,Champions
14287.0,155,2,83.28,0,0,At-Risk
14288.0,169,1,426.6,0,1,At-Risk
14289.0,91,5,832.78,1,0,Champions
14290.0,12,4,2050.12,1,0,Champions
14291.0,14,9,3325.56,3,0,Lost/Inactive
14292.0,44,5,3143.95,1,0,Champions
14293.0,103,3,739.41,1,0,Champions
14297.0,7,3,724.95,1,0,Champions
14298.0,9,42,49593.14,3,-1,Lost/Inactive
14299.0,14,7,3150.55,3,0,Lost/Inactive
14301.0,73,1,640.14,2,1,Potential Loyalists
14304.0,179,1,383.45,0,1,At-Risk
14305.0,27,3,1858.96,1,0,Champions
14306.0,7,2,2093.32,1,0,Champions
14307.0,45,6,2995.7200000000003,3,0,Lost/Inactive
14309.0,49,7,1633.7,1,0,Champions
14311.0,199,1,310.26,0,1,At-Risk
14312.0,3,6,1611.59,1,0,Champions
14314.0,63,1,120.0,2,1,Potential Loyalists
14315.0,1,6,2481.13,3,0,Lost/Inactive
14317.0,21,1,508.58,2,1,Potential Loyalists
14320.0,163,2,477.79,0,0,At-Risk
14321.0,30,4,1230.59,1,0,Champions
14323.0,71,2,605.0600000000001,2,0,Potential Loyalists
14326.0,198,1,183.85,0,1,At-Risk
14327.0,119,1,311.65000000000003,2,1,Potential Loyalists
14329.0,5,5,4606.79,3,0,Lost/Inactive
14331.0,80,2,462.66,2,0,Potential Loyalists
14332.0,22,2,559.24,2,0,Potential Loyalists
14333.0,24,1,415.2,2,1,Potential Loyalists
14334.0,50,7,2328.71,3,0,Lost/Inactive
14335.0,52,1,347.5,2,1,Potential Loyalists
14336.0,154,3,1114.39,1,0,Champions
14338.0,117,2,588.22,2,0,Potential Loyalists
14339.0,199,1,309.52000000000004,0,1,At-Risk
14340.0,175,1,134.7,0,1,At-Risk
14341.0,1,8,2166.98,3,0,Lost/Inactive
14342.0,93,2,419.74,2,0,Potential Loyalists
14344.0,83,8,889.9300000000001,1,0,Champions
14346.0,77,2,1021.58,1,0,Champions
14348.0,216,1,409.57,0,1,At-Risk
14350.0,230,1,282.93,0,1,At-Risk
14351.0,121,1,51.0,2,1,Potential Loyalists
14352.0,113,4,1078.96,1,0,Champions
14353.0,171,1,90.6,0,1,At-Risk
14355.0,322,1,174.4,0,1,At-Risk
14356.0,36,2,701.23,1,0,Champions
14359.0,44,1,483.39,2,1,Potential Loyalists
14360.0,23,3,1907.08,1,0,Champions
14364.0,65,8,3717.35,3,0,Lost/Inactive
14367.0,8,13,7680.98,3,0,Lost/Inactive
14368.0,276,1,155.0,0,1,At-Risk
14371.0,251,1,100.5,0,1,At-Risk
14373.0,314,1,76.55,0,1,At-Risk
14375.0,141,1,235.56,2,1,Potential Loyalists
14377.0,147,2,617.05,2,0,Potential Loyalists
14379.0,251,1,110.98,0,1,At-Risk
14381.0,8,1,202.68,2,1,Potential Loyalists
14383.0,20,2,917.81,1,0,Champions
14386.0,253,1,142.4,0,1,At-Risk
14387.0,30,2,929.74,1,0,Champions
14388.0,47,6,2277.77,1,0,Champions
14389.0,21,2,1043.46,1,0,Champions
14390.0,12,5,2470.51,1,0,Champions
14393.0,174,1,67.95,0,1,At-Risk
14395.0,16,8,2920.92,3,0,Lost/Inactive
14396.0,21,2,487.99,2,0,Potential Loyalists
14397.0,12,13,1455.9,3,0,Lost/Inactive
14400.0,105,1,574.7,2,1,Potential Loyalists
14401.0,36,11,3384.88,3,0,Lost/Inactive
14403.0,86,4,1475.81,1,0,Champions
14404.0,65,5,1322.52,1,0,Champions
14406.0,75,1,156.75,2,1,Potential Loyalists
14407.0,63,6,2157.73,1,0,Champions
14408.0,51,6,2290.81,1,0,Champions
14409.0,27,6,2059.4500000000003,1,0,Champions
14410.0,48,9,1100.27,3,0,Lost/Inactive
14411.0,267,1,1063.0,0,1,At-Risk
14412.0,29,1,462.45,2,1,Potential Loyalists
14413.0,318,1,121.05,0,1,At-Risk
14414.0,48,7,1496.98,1,0,Champions
14415.0,17,10,4047.24,3,0,Lost/Inactive
14418.0,64,1,150.44,2,1,Potential Loyalists
14419.0,17,4,667.1800000000001,1,0,Champions
14420.0,55,1,387.52,2,1,Potential Loyalists
14421.0,13,2,813.11,1,0,Champions
14422.0,9,4,3551.08,1,0,Champions
14423.0,174,1,265.2,0,1,At-Risk
14426.0,97,6,2885.58,1,0,Champions
14427.0,6,2,363.34,2,0,Potential Loyalists
14428.0,35,3,534.12,1,0,Champions
14431.0,259,1,470.36,0,1,At-Risk
14432.0,3,3,1273.25,1,0,Champions
14434.0,8,4,721.1999999999999,1,0,Champions
14436.0,55,1,89.06,2,1,Potential Loyalists
14437.0,322,1,63.0,0,1,At-Risk
14438.0,262,1,131.9,0,1,At-Risk
14439.0,276,1,2661.24,0,1,At-Risk
14440.0,28,3,1558.73,1,0,Champions
14441.0,51,2,697.4,1,0,Champions
14442.0,161,2,1589.82,1,0,Champions
14443.0,10,4,1420.2,1,0,Champions
14446.0,37,2,674.56,1,0,Champions
14447.0,7,4,872.47,1,0,Champions
14448.0,320,1,102.35,0,1,At-Risk
14449.0,20,3,698.47,1,0,Champions
14450.0,137,3,483.25,1,0,Champions
14451.0,16,2,643.9,1,0,Champions
14452.0,50,1,127.37,2,1,Potential Loyalists
14453.0,146,1,119.93,0,1,At-Risk
14456.0,29,5,1820.82,1,0,Champions
14457.0,267,1,113.64,0,1,At-Risk
14459.0,111,1,1837.92,1,1,Champions
14460.0,66,3,434.34,1,0,Champions
14461.0,104,3,2103.06,1,0,Champions
14462.0,22,11,1980.57,3,0,Lost/Inactive
14463.0,54,3,529.62,1,0,Champions
14465.0,203,3,1038.44,0,0,At-Risk
14466.0,29,6,1785.65,1,0,Champions
14467.0,2,2,311.97,2,0,Potential Loyalists
14470.0,244,1,297.64,0,1,At-Risk
14472.0,60,8,1852.67,3,0,Lost/Inactive
14473.0,30,2,234.34,2,0,Potential Loyalists
14474.0,2,1,547.66,2,1,Potential Loyalists
14475.0,28,3,925.85,1,0,Champions
14476.0,213,1,193.0,0,1,At-Risk
14477.0,7,3,964.2,1,0,Champions
14479.0,210,2,316.25,0,0,At-Risk
14481.0,121,2,636.51,2,0,Potential Loyalists
14482.0,1,3,1079.93,1,0,Champions
14483.0,238,1,137.1,0,1,At-Risk
14484.0,6,1,321.92,2,1,Potential Loyalists
14487.0,38,4,816.61,1,0,Champions
14488.0,24,1,1064.28,2,1,Potential Loyalists
14489.0,163,1,463.38,0,1,At-Risk
14491.0,131,2,340.93,2,0,Potential Loyalists
14493.0,3,2,1010.72,1,0,Champions
14495.0,7,2,123.8,2,0,Potential Loyalists
14496.0,268,2,538.8100000000001,0,0,At-Risk
14497.0,265,1,475.37,0,1,At-Risk
14498.0,72,4,1281.79,1,0,Champions
14499.0,90,2,367.81,2,0,Potential Loyalists
14500.0,44,3,356.85,2,0,Potential Loyalists
14501.0,140,2,251.21,2,0,Potential Loyalists
14502.0,24,8,1627.86,3,0,Lost/Inactive
14503.0,26,2,1284.45,1,0,Champions
14504.0,3,4,673.26,1,0,Champions
14505.0,65,6,4222.74,3,0,Lost/Inactive
14506.0,22,4,1484.68,1,0,Champions
14507.0,57,4,924.69,1,0,Champions
14508.0,46,1,137.56,2,1,Potential Loyalists
14511.0,22,3,648.33,1,0,Champions
14512.0,144,2,275.28,2,0,Potential Loyalists
14513.0,57,3,455.59,1,0,Champions
14514.0,17,3,990.2,1,0,Champions
14515.0,23,3,1323.87,1,0,Champions
14517.0,98,1,252.45,2,1,Potential Loyalists
14518.0,20,1,174.37,2,1,Potential Loyalists
14520.0,247,1,165.0,0,1,At-Risk
14522.0,28,3,831.5,1,0,Champions
14523.0,64,1,241.09,2,1,Potential Loyalists
14524.0,28,8,1731.93,3,0,Lost/Inactive
14525.0,56,7,2820.29,3,0,Lost/Inactive
14527.0,2,47,6549.55,3,-1,Lost/Inactive
14529.0,16,3,578.61,1,0,Champions
14530.0,49,5,2482.32,1,0,Champions
14532.0,192,4,932.85,1,0,Champions
14533.0,16,6,1797.06,1,0,Champions
14534.0,21,15,3737.26,3,0,Lost/Inactive
14535.0,16,3,2854.84,1,0,Champions
14536.0,216,1,170.95,0,1,At-Risk
14537.0,14,1,355.56,2,1,Potential Loyalists
14538.0,21,2,388.25,2,0,Potential Loyalists
14539.0,1,1,72.13,2,1,Potential Loyalists
14540.0,32,2,637.9300000000001,1,0,Champions
14541.0,15,8,1453.35,3,0,Lost/Inactive
14542.0,142,1,103.25,2,1,Potential Loyalists
14543.0,30,14,3271.15,3,0,Lost/Inactive
14544.0,317,1,1101.77,0,1,At-Risk
14546.0,33,3,1602.1,1,0,Champions
14547.0,10,1,471.05,2,1,Potential Loyalists
14548.0,107,2,652.8,1,0,Champions
14549.0,267,1,289.24,0,1,At-Risk
14550.0,1,1,340.79,2,1,Potential Loyalists
14551.0,160,1,125.43,0,1,At-Risk
14552.0,107,1,164.22,2,1,Potential Loyalists
14553.0,175,2,312.32,0,0,At-Risk
14554.0,8,1,334.93,2,1,Potential Loyalists
14555.0,13,2,312.54,2,0,Potential Loyalists
14557.0,41,1,788.38,2,1,Potential Loyalists
14560.0,20,16,1829.82,3,0,Lost/Inactive
14561.0,32,3,1080.76,1,0,Champions
14562.0,6,12,3616.02,3,0,Lost/Inactive
14565.0,52,4,3099.12,1,0,Champions
14566.0,67,1,1432.0,1,1,Champions
14567.0,13,2,1530.36,1,0,Champions
14570.0,237,2,218.06,0,0,At-Risk
14572.0,66,5,2063.24,1,0,Champions
14573.0,136,9,1639.82,3,0,Lost/Inactive
14576.0,328,1,35.400000000000006,0,1,At-Risk
14577.0,120,3,646.64,1,0,Champions
14583.0,100,4,741.72,1,0,Champions
14584.0,125,4,1033.06,1,0,Champions
14585.0,6,1,157.05,2,1,Potential Loyalists
14586.0,233,1,237.36,0,1,At-Risk
14587.0,140,8,1452.68,1,0,Champions
14589.0,328,1,39.75,0,1,At-Risk
14591.0,169,1,204.02,0,1,At-Risk
14592.0,12,2,396.65,2,0,Potential Loyalists
14593.0,155,2,339.59,0,0,At-Risk
14594.0,329,1,255.0,0,1,At-Risk
14595.0,12,4,1533.07,1,0,Champions
14597.0,148,1,165.1,0,1,At-Risk
14600.0,262,1,393.33,0,1,At-Risk
14603.0,231,1,660.0,0,1,At-Risk
14606.0,1,81,10506.78,3,-1,Lost/Inactive
14607.0,2,10,12090.2,3,0,Lost/Inactive
14608.0,42,2,790.95,1,0,Champions
14609.0,28,4,601.56,1,0,Champions
14616.0,199,3,406.08,0,0,At-Risk
14618.0,294,1,211.8,0,1,At-Risk
14619.0,202,1,394.44,0,1,At-Risk
14620.0,162,2,412.78,0,0,At-Risk
14621.0,113,3,1002.91,1,0,Champions
14622.0,140,1,320.58000000000004,2,1,Potential Loyalists
14623.0,72,3,606.16,1,0,Champions
14624.0,13,2,225.85,2,0,Potential Loyalists
14625.0,152,2,899.63,1,0,Champions
14626.0,21,3,2182.2,1,0,Champions
14628.0,47,2,671.96,1,0,Champions
14629.0,3,1,603.1800000000001,2,1,Potential Loyalists
14631.0,7,3,1006.98,1,0,Champions
14632.0,219,1,114.56,0,1,At-Risk
14633.0,222,1,344.90000000000003,0,1,At-Risk
14636.0,225,1,300.19,0,1,At-Risk
14638.0,7,1,443.6,2,1,Potential Loyalists
14639.0,8,6,2984.49,3,0,Lost/Inactive
14640.0,15,5,1789.43,1,0,Champions
14642.0,15,1,96.12,2,1,Potential Loyalists
14643.0,126,2,693.8100000000001,1,0,Champions
14644.0,24,2,830.76,1,0,Champions
14645.0,113,2,597.09,2,0,Potential Loyalists
14646.0,5,55,233107.37,3,-1,Lost/Inactive
14647.0,157,1,236.04,0,1,At-Risk
14649.0,28,3,895.18,1,0,Champions
14651.0,23,2,653.75,1,0,Champions
14652.0,33,1,114.18,2,1,Potential Loyalists
14653.0,23,2,694.9,1,0,Champions
14655.0,27,2,1211.17,1,0,Champions
14656.0,125,2,291.05,2,0,Potential Loyalists
14657.0,111,3,638.94,1,0,Champions
14658.0,73,1,123.14,2,1,Potential Loyalists
14659.0,34,7,2067.98,3,0,Lost/Inactive
14660.0,43,2,285.74,2,0,Potential Loyalists
14662.0,191,3,512.28,0,0,At-Risk
14665.0,17,5,1835.7,1,0,Champions
14667.0,30,19,7075.8,3,0,Lost/Inactive
14669.0,198,3,1259.24,1,0,Champions
14670.0,236,2,392.86,0,0,At-Risk
14672.0,191,2,765.5500000000001,0,0,At-Risk
14673.0,323,1,373.49,0,1,At-Risk
14676.0,35,5,2170.96,1,0,Champions
14680.0,28,15,27586.51,3,0,Lost/Inactive
14681.0,27,3,498.95,1,0,Champions
14682.0,144,2,52.0,2,-1,Potential Loyalists
14684.0,38,3,622.77,1,0,Champions
14687.0,63,1,628.38,2,1,Potential Loyalists
14688.0,9,18,4704.51,3,0,Lost/Inactive
14689.0,165,1,112.8,0,1,At-Risk
14690.0,108,1,212.56,2,1,Potential Loyalists
14691.0,27,4,1769.0700000000002,1,0,Champions
14692.0,93,4,591.55,1,0,Champions
14693.0,220,1,172.9,0,1,At-Risk
14696.0,27,6,1778.41,1,0,Champions
14697.0,174,2,188.61,0,0,At-Risk
14698.0,4,2,611.77,1,0,Champions
14699.0,170,1,109.13,0,1,At-Risk
14700.0,146,2,1541.1,1,0,Champions
14701.0,129,7,1941.43,1,0,Champions
14702.0,11,12,2357.97,3,0,Lost/Inactive
14704.0,3,5,1093.01,1,0,Champions
14705.0,155,1,179.0,0,1,At-Risk
14708.0,110,2,701.1800000000001,1,0,Champions
14709.0,27,10,4264.04,3,0,Lost/Inactive
14710.0,15,1,172.91,2,1,Potential Loyalists
14711.0,47,9,2355.63,3,0,Lost/Inactive
14712.0,31,2,421.47,2,0,Potential Loyalists
14713.0,55,9,2029.61,3,0,Lost/Inactive
14715.0,51,3,594.75,1,0,Champions
14716.0,104,1,181.72,2,1,Potential Loyalists
14719.0,17,3,788.0,1,0,Champions
14720.0,45,2,401.13,2,0,Potential Loyalists
14722.0,103,1,180.42,2,1,Potential Loyalists
14723.0,314,3,455.65,0,0,At-Risk
14727.0,230,1,268.58,0,1,At-Risk
14729.0,329,1,313.49,0,1,At-Risk
14730.0,21,7,1669.38,1,0,Champions
14731.0,3,3,380.02,2,0,Potential Loyalists
14732.0,44,6,1927.19,1,0,Champions
14733.0,67,11,9044.2,3,0,Lost/Inactive
14735.0,38,26,4347.25,3,0,Lost/Inactive
14737.0,85,2,1081.75,1,0,Champions
14738.0,20,6,1084.46,1,0,Champions
14739.0,22,5,2857.36,1,0,Champions
14740.0,153,3,1448.21,1,0,Champions
14741.0,10,5,1168.39,1,0,Champions
14744.0,16,6,1011.78,1,0,Champions
14745.0,69,5,1220.26,1,0,Champions
14747.0,205,1,328.2,0,1,At-Risk
14748.0,80,4,1118.77,1,0,Champions
14753.0,43,1,563.15,2,1,Potential Loyalists
14754.0,1,2,638.05,1,0,Champions
14755.0,30,8,3171.98,3,0,Lost/Inactive
14757.0,31,1,420.5,2,1,Potential Loyalists
14758.0,101,4,1484.06,1,0,Champions
14759.0,69,2,870.85,1,0,Champions
14760.0,253,1,89.2,0,1,At-Risk
14761.0,15,2,255.9,2,0,Potential Loyalists
14762.0,220,1,300.52,0,1,At-Risk
14764.0,3,1,278.3,2,1,Potential Loyalists
14765.0,68,2,95.5,2,0,Potential Loyalists
14766.0,37,5,2050.85,1,0,Champions
14768.0,83,1,133.20000000000002,2,1,Potential Loyalists
14769.0,38,7,10075.01,3,0,Lost/Inactive
14770.0,188,2,876.4200000000001,0,0,At-Risk
14772.0,68,1,139.26,2,1,Potential Loyalists
14775.0,14,3,1011.9,1,0,Champions
14776.0,7,11,2538.3,3,0,Lost/Inactive
14778.0,83,2,730.86,1,0,Champions
14779.0,236,3,386.15,0,0,At-Risk
14780.0,10,2,447.68,2,0,Potential Loyalists
14782.0,276,1,200.1,0,1,At-Risk
14784.0,280,1,114.68,0,1,At-Risk
14790.0,76,2,364.04,2,0,Potential Loyalists
14792.0,20,1,6.2,2,-1,Potential Loyalists
14794.0,160,4,679.54,1,0,Champions
14795.0,122,1,131.45000000000002,2,1,Potential Loyalists
14796.0,13,15,7177.93,3,0,Lost/Inactive
14798.0,9,3,173.74,2,0,Potential Loyalists
14799.0,7,1,157.7,2,1,Potential Loyalists
14800.0,3,12,4331.79,3,0,Lost/Inactive
14801.0,17,1,189.34,2,1,Potential Loyalists
14803.0,118,3,845.5500000000001,1,0,Champions
14805.0,9,2,245.65,2,0,Potential Loyalists
14806.0,31,1,193.39,2,1,Potential Loyalists
14808.0,31,7,2184.41,3,0,Lost/Inactive
14810.0,60,10,1866.78,3,0,Lost/Inactive
14813.0,326,2,152.88,0,-1,At-Risk
14815.0,24,1,551.58,2,1,Potential Loyalists
14816.0,153,1,271.85,0,1,At-Risk
14817.0,156,2,1110.34,1,0,Champions
14818.0,30,3,657.8,1,0,Champions
14819.0,20,2,272.07,2,0,Potential Loyalists
14820.0,31,2,242.19,2,0,Potential Loyalists
14821.0,323,1,48.8,0,1,At-Risk
14823.0,136,3,321.43,2,0,Potential Loyalists
14824.0,29,2,755.51,1,0,Champions
14825.0,19,9,1644.91,3,0,Lost/Inactive
14828.0,153,3,2139.76,1,0,Champions
14829.0,140,3,531.63,1,0,Champions
14830.0,9,1,188.88,2,1,Potential Loyalists
14834.0,14,4,1195.14,1,0,Champions
14837.0,46,4,1649.5,1,0,Champions
14840.0,224,1,62.85,0,1,At-Risk
14841.0,9,6,3295.76,3,0,Lost/Inactive
14842.0,51,3,1901.52,1,0,Champions
14844.0,20,4,3189.81,1,0,Champions
14847.0,105,1,309.40000000000003,2,1,Potential Loyalists
14849.0,21,19,6569.88,3,0,Lost/Inactive
14850.0,268,1,325.75,0,1,At-Risk
14851.0,212,1,206.13,0,1,At-Risk
14852.0,14,6,2836.69,3,0,Lost/Inactive
14853.0,167,1,214.5,0,1,At-Risk
14854.0,34,7,2740.03,3,0,Lost/Inactive
14855.0,75,2,645.65,1,0,Champions
14856.0,13,1,982.42,2,1,Potential Loyalists
14857.0,16,2,1173.12,1,0,Champions
14859.0,36,2,927.12,1,0,Champions
14861.0,8,1,125.79,2,1,Potential Loyalists
14862.0,105,1,304.1,2,1,Potential Loyalists
14865.0,328,1,37.2,0,1,At-Risk
14866.0,7,7,11029.08,3,0,Lost/Inactive
14867.0,142,3,710.28,1,0,Champions
14868.0,28,5,1634.77,1,0,Champions
14869.0,59,1,387.06,2,1,Potential Loyalists
14870.0,218,1,327.25,0,1,At-Risk
14871.0,134,3,335.3,2,0,Potential Loyalists
14873.0,166,1,519.68,0,1,At-Risk
14875.0,64,2,1465.32,1,0,Champions
14878.0,39,7,1184.26,1,0,Champions
14880.0,33,3,690.59,1,0,Champions
14883.0,29,4,571.99,1,0,Champions
14885.0,88,1,765.3199999999999,2,1,Potential Loyalists
14886.0,209,1,364.8,0,1,At-Risk
14887.0,35,1,1862.0,1,1,Champions
14888.0,163,1,369.2,0,1,At-Risk
14889.0,292,1,135.9,0,1,At-Risk
14890.0,210,1,125.65,0,1,At-Risk
14891.0,104,2,554.38,2,0,Potential Loyalists
14894.0,41,1,655.75,2,1,Potential Loyalists
14895.0,2,14,8428.99,3,0,Lost/Inactive
14896.0,161,2,468.77,0,0,At-Risk
14897.0,9,3,746.32,1,0,Champions
14898.0,90,5,991.18,1,0,Champions
14901.0,30,7,1093.83,1,0,Champions
14903.0,80,4,2398.62,1,0,Champions
14905.0,113,2,616.15,2,0,Potential Loyalists
14907.0,55,5,2608.1800000000003,1,0,Champions
14908.0,30,1,277.8,2,1,Potential Loyalists
14910.0,11,1,214.41,2,1,Potential Loyalists
14911.0,2,156,112937.95,3,-1,Lost/Inactive
14912.0,203,1,482.79,0,1,At-Risk
14913.0,139,3,917.15,1,0,Champions
14915.0,47,2,307.48,2,0,Potential Loyalists
14916.0,27,4,1268.98,1,0,Champions
14918.0,72,2,1610.15,1,0,Champions
14920.0,169,2,977.77,0,0,At-Risk
14921.0,157,1,903.01,0,1,At-Risk
14923.0,7,1,749.1,2,1,Potential Loyalists
14924.0,202,1,310.05,0,1,At-Risk
14930.0,65,3,2362.96,1,0,Champions
14931.0,31,3,847.65,1,0,Champions
14932.0,322,1,363.53,0,1,At-Risk
14934.0,38,2,1890.94,1,0,Champions
14935.0,253,1,1784.71,0,1,At-Risk
14936.0,22,6,6833.88,3,0,Lost/Inactive
14937.0,13,3,1621.88,1,0,Champions
