ds,y,hour,dayofweek,month,is_weekend,lag_1,lag_24,lag_168,rolling_mean_24
2011-06-06 02:00:00,0.0,2,0,6,0,0.0,0.0,0.0,955.1563333333328
2011-06-06 03:00:00,0.0,3,0,6,0,0.0,0.0,0.0,955.1563333333328
2011-06-06 04:00:00,0.0,4,0,6,0,0.0,0.0,0.0,955.1563333333328
2011-06-06 05:00:00,0.0,5,0,6,0,0.0,0.0,0.0,955.1563333333328
2011-06-06 06:00:00,0.0,6,0,6,0,0.0,0.0,0.0,955.1563333333328
2011-06-06 07:00:00,0.0,7,0,6,0,0.0,0.0,0.0,955.1563333333328
2011-06-06 08:00:00,159.22,8,0,6,0,0.0,0.0,0.0,955.1563333333328
2011-06-06 09:00:00,3004.07,9,0,6,0,159.22,0.0,0.0,961.7904999999995
2011-06-06 10:00:00,603.4,10,0,6,0,3004.07,3560.3,0.0,1086.9600833333327
2011-06-06 11:00:00,1871.41,11,0,6,0,603.4,4991.065999999994,0.0,963.755916666666
2011-06-06 12:00:00,2818.83,12,0,6,0,1871.41,2896.66,0.0,833.7702499999996
2011-06-06 13:00:00,3863.9,13,0,6,0,2818.83,4384.88,0.0,830.527333333333
2011-06-06 14:00:00,1469.22,14,0,6,0,3863.9,1964.09,0.0,808.8198333333329
2011-06-06 15:00:00,1706.98,15,0,6,0,1469.22,4991.065999999994,0.0,788.2002499999995
2011-06-06 16:00:00,793.95,16,0,6,0,1706.98,135.69,0.0,651.3633333333331
2011-06-06 17:00:00,0.0,17,0,6,0,793.95,0.0,0.0,678.7908333333331
2011-06-06 18:00:00,0.0,18,0,6,0,0.0,0.0,0.0,678.7908333333331
2011-06-06 19:00:00,0.0,19,0,6,0,0.0,0.0,0.0,678.7908333333331
2011-06-06 20:00:00,0.0,20,0,6,0,0.0,0.0,0.0,678.7908333333331
2011-06-06 21:00:00,0.0,21,0,6,0,0.0,0.0,0.0,678.7908333333331
2011-06-06 22:00:00,0.0,22,0,6,0,0.0,0.0,0.0,678.7908333333331
2011-06-06 23:00:00,0.0,23,0,6,0,0.0,0.0,0.0,678.7908333333331
2011-06-07 00:00:00,0.0,0,1,6,0,0.0,0.0,0.0,678.7908333333331
2011-06-07 01:00:00,0.0,1,1,6,0,0.0,0.0,0.0,678.7908333333331
2011-06-07 02:00:00,0.0,2,1,6,0,0.0,0.0,0.0,678.7908333333331
2011-06-07 03:00:00,0.0,3,1,6,0,0.0,0.0,0.0,678.7908333333331
2011-06-07 04:00:00,0.0,4,1,6,0,0.0,0.0,0.0,678.7908333333331
2011-06-07 05:00:00,0.0,5,1,6,0,0.0,0.0,0.0,678.7908333333331
2011-06-07 06:00:00,0.0,6,1,6,0,0.0,0.0,0.0,678.7908333333331
2011-06-07 07:00:00,418.45,7,1,6,0,0.0,0.0,0.0,678.7908333333331
2011-06-07 08:00:00,1299.48,8,1,6,0,418.45,159.22,798.47,696.2262499999998
2011-06-07 09:00:00,2197.87,9,1,6,0,1299.48,3004.07,1565.69,743.7370833333331
2011-06-07 10:00:00,1403.8,10,1,6,0,2197.87,603.4,2312.53,710.1454166666666
2011-06-07 11:00:00,3326.56,11,1,6,0,1403.8,1871.41,1667.5900000000001,743.4954166666665
2011-06-07 12:00:00,3194.5099999999998,12,1,6,0,3326.56,2818.83,1074.87,804.1266666666664
2011-06-07 13:00:00,4991.065999999994,13,1,6,0,3194.5099999999998,3863.9,4186.9,819.7799999999999
2011-06-07 14:00:00,2137.28,14,1,6,0,4991.065999999994,1469.22,3669.12,866.7452499999996
2011-06-07 15:00:00,955.47,15,1,6,0,2137.28,1706.98,2919.48,894.5810833333329
2011-06-07 16:00:00,4991.065999999994,16,1,6,0,955.47,793.95,0.0,863.2681666666663
2011-06-07 17:00:00,0.0,17,1,6,0,4991.065999999994,0.0,0.0,1038.1479999999992
2011-06-07 18:00:00,0.0,18,1,6,0,0.0,0.0,0.0,1038.1479999999992
2011-06-07 19:00:00,0.0,19,1,6,0,0.0,0.0,0.0,1038.1479999999992
2011-06-07 20:00:00,0.0,20,1,6,0,0.0,0.0,0.0,1038.1479999999992
2011-06-07 21:00:00,0.0,21,1,6,0,0.0,0.0,0.0,1038.1479999999992
2011-06-07 22:00:00,0.0,22,1,6,0,0.0,0.0,0.0,1038.1479999999992
2011-06-07 23:00:00,0.0,23,1,6,0,0.0,0.0,0.0,1038.1479999999992
2011-06-08 00:00:00,0.0,0,2,6,0,0.0,0.0,0.0,1038.1479999999992
2011-06-08 01:00:00,0.0,1,2,6,0,0.0,0.0,0.0,1038.1479999999992
2011-06-08 02:00:00,0.0,2,2,6,0,0.0,0.0,0.0,1038.1479999999992
2011-06-08 03:00:00,0.0,3,2,6,0,0.0,0.0,0.0,1038.1479999999992
2011-06-08 04:00:00,0.0,4,2,6,0,0.0,0.0,0.0,1038.1479999999992
2011-06-08 05:00:00,0.0,5,2,6,0,0.0,0.0,0.0,1038.1479999999992
2011-06-08 06:00:00,0.0,6,2,6,0,0.0,0.0,0.0,1038.1479999999992
2011-06-08 07:00:00,0.0,7,2,6,0,0.0,418.45,326.90000000000003,1038.1479999999992
2011-06-08 08:00:00,3048.9,8,2,6,0,0.0,1299.48,1378.48,1020.7125833333326
2011-06-08 09:00:00,1423.93,9,2,6,0,3048.9,2197.87,1975.27,1093.6050833333327
2011-06-08 10:00:00,4991.065999999994,10,2,6,0,1423.93,1403.8,4295.389999999999,1061.3575833333327
2011-06-08 11:00:00,2783.46,11,2,6,0,4991.065999999994,3326.56,1117.99,1210.826999999999
2011-06-08 12:00:00,4991.065999999994,12,2,6,0,2783.46,3194.5099999999998,2379.81,1188.1978333333325
2011-06-08 13:00:00,3119.0,13,2,6,0,4991.065999999994,4991.065999999994,803.1700000000001,1263.0543333333324
2011-06-08 14:00:00,4631.84,14,2,6,0,3119.0,2137.28,783.53,1185.0515833333327
2011-06-08 15:00:00,1030.5,15,2,6,0,4631.84,955.47,1564.3899999999999,1288.9915833333325
2011-06-08 16:00:00,2501.7,16,2,6,0,1030.5,4991.065999999994,638.34,1292.1178333333326
2011-06-08 17:00:00,330.95,17,2,6,0,2501.7,0.0,127.62,1188.3942499999994
2011-06-08 18:00:00,0.0,18,2,6,0,330.95,0.0,0.0,1202.1838333333328
2011-06-08 19:00:00,0.0,19,2,6,0,0.0,0.0,0.0,1202.1838333333328
2011-06-08 20:00:00,0.0,20,2,6,0,0.0,0.0,0.0,1202.1838333333328
2011-06-08 21:00:00,0.0,21,2,6,0,0.0,0.0,0.0,1202.1838333333328
2011-06-08 22:00:00,0.0,22,2,6,0,0.0,0.0,0.0,1202.1838333333328
2011-06-08 23:00:00,0.0,23,2,6,0,0.0,0.0,0.0,1202.1838333333328
2011-06-09 00:00:00,0.0,0,3,6,0,0.0,0.0,0.0,1202.1838333333328
2011-06-09 01:00:00,0.0,1,3,6,0,0.0,0.0,0.0,1202.1838333333328
2011-06-09 02:00:00,0.0,2,3,6,0,0.0,0.0,0.0,1202.1838333333328
2011-06-09 03:00:00,0.0,3,3,6,0,0.0,0.0,0.0,1202.1838333333328
2011-06-09 04:00:00,0.0,4,3,6,0,0.0,0.0,0.0,1202.1838333333328
2011-06-09 05:00:00,0.0,5,3,6,0,0.0,0.0,0.0,1202.1838333333328
2011-06-09 06:00:00,0.0,6,3,6,0,0.0,0.0,0.0,1202.1838333333328
2011-06-09 07:00:00,200.17000000000002,7,3,6,0,0.0,0.0,0.0,1202.1838333333328
2011-06-09 08:00:00,124.60000000000001,8,3,6,0,200.17000000000002,3048.9,0.0,1210.5242499999995
2011-06-09 09:00:00,1950.9,9,3,6,0,124.60000000000001,1423.93,4991.065999999994,1088.678416666666
2011-06-09 10:00:00,3678.89,10,3,6,0,1950.9,4991.065999999994,631.4,1110.6354999999994
2011-06-09 11:00:00,2772.18,11,3,6,0,3678.89,2783.46,2805.61,1055.9614999999997
2011-06-09 12:00:00,2378.73,12,3,6,0,2772.18,4991.065999999994,4156.2,1055.4914999999996
2011-06-09 13:00:00,2416.27,13,3,6,0,2378.73,3119.0,509.0,946.6441666666665
2011-06-09 14:00:00,2449.52,14,3,6,0,2416.27,4631.84,3219.9700000000003,917.36375
2011-06-09 15:00:00,798.11,15,3,6,0,2449.52,1030.5,1080.3,826.4337499999998
2011-06-09 16:00:00,3346.29,16,3,6,0,798.11,2501.7,263.75,816.7508333333332
2011-06-09 17:00:00,4991.065999999994,17,3,6,0,3346.29,330.95,4991.065999999994,851.9420833333332
2011-06-09 18:00:00,1024.28,18,3,6,0,4991.065999999994,0.0,121.55,1046.113583333333
2011-06-09 19:00:00,3406.3,19,3,6,0,1024.28,0.0,690.29,1088.7919166666663
2011-06-09 20:00:00,354.01,20,3,6,0,3406.3,0.0,0.0,1230.721083333333
2011-06-09 21:00:00,0.0,21,3,6,0,354.01,0.0,0.0,1245.4714999999997
2011-06-09 22:00:00,0.0,22,3,6,0,0.0,0.0,0.0,1245.4714999999997
2011-06-09 23:00:00,0.0,23,3,6,0,0.0,0.0,0.0,1245.4714999999997
2011-06-10 00:00:00,0.0,0,4,6,0,0.0,0.0,0.0,1245.4714999999997
2011-06-10 01:00:00,0.0,1,4,6,0,0.0,0.0,0.0,1245.4714999999997
2011-06-10 02:00:00,0.0,2,4,6,0,0.0,0.0,0.0,1245.4714999999997
2011-06-10 03:00:00,0.0,3,4,6,0,0.0,0.0,0.0,1245.4714999999997
2011-06-10 04:00:00,0.0,4,4,6,0,0.0,0.0,0.0,1245.4714999999997
2011-06-10 05:00:00,0.0,5,4,6,0,0.0,0.0,0.0,1245.4714999999997
2011-06-10 06:00:00,0.0,6,4,6,0,0.0,0.0,0.0,1245.4714999999997
2011-06-10 07:00:00,0.0,7,4,6,0,0.0,200.17000000000002,419.8,1245.4714999999997
2011-06-10 08:00:00,795.13,8,4,6,0,0.0,124.60000000000001,390.09,1237.131083333333
2011-06-10 09:00:00,1038.28,9,4,6,0,795.13,1950.9,637.83,1265.069833333333
2011-06-10 10:00:00,3506.48,10,4,6,0,1038.28,3678.89,2966.7,1227.0439999999996
2011-06-10 11:00:00,1913.6000000000001,11,4,6,0,3506.48,2772.18,1635.78,1219.8602499999995
2011-06-10 12:00:00,4991.065999999994,12,4,6,0,1913.6000000000001,2378.73,3020.82,1184.086083333333
2011-06-10 13:00:00,549.16,13,4,6,0,4991.065999999994,2416.27,2290.95,1292.933416666666
2011-06-10 14:00:00,1496.96,14,4,6,0,549.16,2449.52,1859.16,1215.137166666666
2011-06-10 15:00:00,4991.065999999994,15,4,6,0,1496.96,798.11,807.39,1175.447166666666
2011-06-10 16:00:00,778.99,16,4,6,0,4991.065999999994,3346.29,570.02,1350.153666666666
2011-06-10 17:00:00,0.0,17,4,6,0,778.99,4991.065999999994,443.72,1243.1828333333326
2011-06-10 18:00:00,0.0,18,4,6,0,0.0,1024.28,0.0,1035.2217499999995
2011-06-10 19:00:00,0.0,19,4,6,0,0.0,3406.3,0.0,992.5434166666661
2011-06-10 20:00:00,0.0,20,4,6,0,0.0,354.01,0.0,850.6142499999993
2011-06-10 21:00:00,0.0,21,4,6,0,0.0,0.0,0.0,835.8638333333328
2011-06-10 22:00:00,0.0,22,4,6,0,0.0,0.0,0.0,835.8638333333328
2011-06-10 23:00:00,0.0,23,4,6,0,0.0,0.0,0.0,835.8638333333328
2011-06-11 00:00:00,0.0,0,5,6,1,0.0,0.0,0.0,835.8638333333328
2011-06-11 01:00:00,0.0,1,5,6,1,0.0,0.0,0.0,835.8638333333328
2011-06-11 02:00:00,0.0,2,5,6,1,0.0,0.0,0.0,835.8638333333328
2011-06-11 03:00:00,0.0,3,5,6,1,0.0,0.0,0.0,835.8638333333328
2011-06-11 04:00:00,0.0,4,5,6,1,0.0,0.0,0.0,835.8638333333328
2011-06-11 05:00:00,0.0,5,5,6,1,0.0,0.0,0.0,835.8638333333328
2011-06-11 06:00:00,0.0,6,5,6,1,0.0,0.0,0.0,835.8638333333328
2011-06-11 07:00:00,0.0,7,5,6,1,0.0,0.0,0.0,835.8638333333328
2011-06-11 08:00:00,0.0,8,5,6,1,0.0,795.13,0.0,835.8638333333328
2011-06-11 09:00:00,0.0,9,5,6,1,0.0,1038.28,0.0,802.733416666666
2011-06-11 10:00:00,0.0,10,5,6,1,0.0,3506.48,0.0,759.4717499999994
2011-06-11 11:00:00,0.0,11,5,6,1,0.0,1913.6000000000001,0.0,613.3684166666661
2011-06-11 12:00:00,0.0,12,5,6,1,0.0,4991.065999999994,0.0,533.6350833333328
2011-06-11 13:00:00,0.0,13,5,6,1,0.0,549.16,0.0,325.6739999999996
2011-06-11 14:00:00,0.0,14,5,6,1,0.0,1496.96,0.0,302.7923333333329
2011-06-11 15:00:00,0.0,15,5,6,1,0.0,4991.065999999994,0.0,240.4189999999996
2011-06-11 16:00:00,0.0,16,5,6,1,0.0,778.99,0.0,32.45791666666651
2011-06-11 17:00:00,0.0,17,5,6,1,0.0,0.0,0.0,0.0
2011-06-11 18:00:00,0.0,18,5,6,1,0.0,0.0,0.0,0.0
2011-06-11 19:00:00,0.0,19,5,6,1,0.0,0.0,0.0,0.0
2011-06-11 20:00:00,0.0,20,5,6,1,0.0,0.0,0.0,0.0
2011-06-11 21:00:00,0.0,21,5,6,1,0.0,0.0,0.0,0.0
2011-06-11 22:00:00,0.0,22,5,6,1,0.0,0.0,0.0,0.0
2011-06-11 23:00:00,0.0,23,5,6,1,0.0,0.0,0.0,0.0
2011-06-12 00:00:00,0.0,0,6,6,1,0.0,0.0,0.0,0.0
2011-06-12 01:00:00,0.0,1,6,6,1,0.0,0.0,0.0,0.0
2011-06-12 02:00:00,0.0,2,6,6,1,0.0,0.0,0.0,0.0
2011-06-12 03:00:00,0.0,3,6,6,1,0.0,0.0,0.0,0.0
2011-06-12 04:00:00,0.0,4,6,6,1,0.0,0.0,0.0,0.0
2011-06-12 05:00:00,0.0,5,6,6,1,0.0,0.0,0.0,0.0
2011-06-12 06:00:00,0.0,6,6,6,1,0.0,0.0,0.0,0.0
2011-06-12 07:00:00,0.0,7,6,6,1,0.0,0.0,0.0,0.0
2011-06-12 08:00:00,0.0,8,6,6,1,0.0,0.0,0.0,0.0
2011-06-12 09:00:00,379.2,9,6,6,1,0.0,0.0,0.0,0.0
2011-06-12 10:00:00,1485.34,10,6,6,1,379.2,0.0,3560.3,15.799999999999848
2011-06-12 11:00:00,1936.0,11,6,6,1,1485.34,0.0,4991.065999999994,77.68916666666651
2011-06-12 12:00:00,2287.95,12,6,6,1,1936.0,0.0,2896.66,158.35583333333318
2011-06-12 13:00:00,4126.75,13,6,6,1,2287.95,0.0,4384.88,253.68708333333316
2011-06-12 14:00:00,1696.72,14,6,6,1,4126.75,0.0,1964.09,425.6349999999998
2011-06-12 15:00:00,560.25,15,6,6,1,1696.72,0.0,4991.065999999994,496.3316666666665
2011-06-12 16:00:00,0.0,16,6,6,1,560.25,0.0,135.69,519.6754166666665
2011-06-12 17:00:00,0.0,17,6,6,1,0.0,0.0,0.0,519.6754166666665
2011-06-12 18:00:00,0.0,18,6,6,1,0.0,0.0,0.0,519.6754166666665
2011-06-12 19:00:00,0.0,19,6,6,1,0.0,0.0,0.0,519.6754166666665
2011-06-12 20:00:00,0.0,20,6,6,1,0.0,0.0,0.0,519.6754166666665
2011-06-12 21:00:00,0.0,21,6,6,1,0.0,0.0,0.0,519.6754166666665
2011-06-12 22:00:00,0.0,22,6,6,1,0.0,0.0,0.0,519.6754166666665
2011-06-12 23:00:00,0.0,23,6,6,1,0.0,0.0,0.0,519.6754166666665
2011-06-13 00:00:00,0.0,0,0,6,0,0.0,0.0,0.0,519.6754166666665
2011-06-13 01:00:00,0.0,1,0,6,0,0.0,0.0,0.0,519.6754166666665
2011-06-13 02:00:00,0.0,2,0,6,0,0.0,0.0,0.0,519.6754166666665
2011-06-13 03:00:00,0.0,3,0,6,0,0.0,0.0,0.0,519.6754166666665
2011-06-13 04:00:00,0.0,4,0,6,0,0.0,0.0,0.0,519.6754166666665
2011-06-13 05:00:00,0.0,5,0,6,0,0.0,0.0,0.0,519.6754166666665
2011-06-13 06:00:00,0.0,6,0,6,0,0.0,0.0,0.0,519.6754166666665
2011-06-13 07:00:00,102.72,7,0,6,0,0.0,0.0,0.0,519.6754166666665
2011-06-13 08:00:00,2364.57,8,0,6,0,102.72,0.0,159.22,523.9554166666666
2011-06-13 09:00:00,2163.94,9,0,6,0,2364.57,379.2,3004.07,622.4791666666665
2011-06-13 10:00:00,2396.11,10,0,6,0,2163.94,1485.34,603.4,696.8433333333331
2011-06-13 11:00:00,2183.93,11,0,6,0,2396.11,1936.0,1871.41,734.7920833333332
2011-06-13 12:00:00,2056.35,12,0,6,0,2183.93,2287.95,2818.83,745.1224999999998
2011-06-13 13:00:00,2491.8,13,0,6,0,2056.35,4126.75,3863.9,735.4724999999999
2011-06-13 14:00:00,3929.6,14,0,6,0,2491.8,1696.72,1469.22,667.3495833333332
2011-06-13 15:00:00,437.53,15,0,6,0,3929.6,560.25,1706.98,760.3862499999999
2011-06-13 16:00:00,1299.56,16,0,6,0,437.53,0.0,793.95,755.2729166666664
2011-06-13 17:00:00,293.0,17,0,6,0,1299.56,0.0,0.0,809.4212499999999
2011-06-13 18:00:00,0.0,18,0,6,0,293.0,0.0,0.0,821.6295833333332
2011-06-13 19:00:00,0.0,19,0,6,0,0.0,0.0,0.0,821.6295833333332
2011-06-13 20:00:00,0.0,20,0,6,0,0.0,0.0,0.0,821.6295833333332
2011-06-13 21:00:00,0.0,21,0,6,0,0.0,0.0,0.0,821.6295833333332
2011-06-13 22:00:00,0.0,22,0,6,0,0.0,0.0,0.0,821.6295833333332
2011-06-13 23:00:00,0.0,23,0,6,0,0.0,0.0,0.0,821.6295833333332
2011-06-14 00:00:00,0.0,0,1,6,0,0.0,0.0,0.0,821.6295833333332
2011-06-14 01:00:00,0.0,1,1,6,0,0.0,0.0,0.0,821.6295833333332
2011-06-14 02:00:00,0.0,2,1,6,0,0.0,0.0,0.0,821.6295833333332
2011-06-14 03:00:00,0.0,3,1,6,0,0.0,0.0,0.0,821.6295833333332
2011-06-14 04:00:00,0.0,4,1,6,0,0.0,0.0,0.0,821.6295833333332
2011-06-14 05:00:00,0.0,5,1,6,0,0.0,0.0,0.0,821.6295833333332
2011-06-14 06:00:00,0.0,6,1,6,0,0.0,0.0,0.0,821.6295833333332
2011-06-14 07:00:00,0.0,7,1,6,0,0.0,102.72,418.45,821.6295833333332
2011-06-14 08:00:00,306.46000000000004,8,1,6,0,0.0,2364.57,1299.48,817.3495833333332
2011-06-14 09:00:00,618.8,9,1,6,0,306.46000000000004,2163.94,2197.87,731.5949999999998
2011-06-14 10:00:00,1573.32,10,1,6,0,618.8,2396.11,1403.8,667.2141666666665
2011-06-14 11:00:00,4991.065999999994,11,1,6,0,1573.32,2183.93,3326.56,632.9312499999997
2011-06-14 12:00:00,4991.065999999994,12,1,6,0,4991.065999999994,2056.35,3194.5099999999998,749.8952499999996
2011-06-14 13:00:00,2751.29,13,1,6,0,4991.065999999994,2491.8,4991.065999999994,872.1750833333326
2011-06-14 14:00:00,474.16,14,1,6,0,2751.29,3929.6,2137.28,882.987166666666
2011-06-14 15:00:00,1195.97,15,1,6,0,474.16,437.53,955.47,739.0104999999993
2011-06-14 16:00:00,378.76,16,1,6,0,1195.97,1299.56,4991.065999999994,770.612166666666
2011-06-14 17:00:00,0.0,17,1,6,0,378.76,293.0,0.0,732.2454999999992
2011-06-14 18:00:00,0.0,18,1,6,0,0.0,0.0,0.0,720.0371666666659
2011-06-14 19:00:00,0.0,19,1,6,0,0.0,0.0,0.0,720.0371666666659
2011-06-14 20:00:00,0.0,20,1,6,0,0.0,0.0,0.0,720.0371666666659
2011-06-14 21:00:00,0.0,21,1,6,0,0.0,0.0,0.0,720.0371666666659
2011-06-14 22:00:00,0.0,22,1,6,0,0.0,0.0,0.0,720.0371666666659
2011-06-14 23:00:00,0.0,23,1,6,0,0.0,0.0,0.0,720.0371666666659
2011-06-15 00:00:00,0.0,0,2,6,0,0.0,0.0,0.0,720.0371666666659
2011-06-15 01:00:00,0.0,1,2,6,0,0.0,0.0,0.0,720.0371666666659
2011-06-15 02:00:00,0.0,2,2,6,0,0.0,0.0,0.0,720.0371666666659
2011-06-15 03:00:00,0.0,3,2,6,0,0.0,0.0,0.0,720.0371666666659
2011-06-15 04:00:00,0.0,4,2,6,0,0.0,0.0,0.0,720.0371666666659
2011-06-15 05:00:00,0.0,5,2,6,0,0.0,0.0,0.0,720.0371666666659
2011-06-15 06:00:00,0.0,6,2,6,0,0.0,0.0,0.0,720.0371666666659
2011-06-15 07:00:00,0.0,7,2,6,0,0.0,0.0,0.0,720.0371666666659
2011-06-15 08:00:00,717.85,8,2,6,0,0.0,306.46000000000004,3048.9,720.0371666666659
2011-06-15 09:00:00,652.8399999999999,9,2,6,0,717.85,618.8,1423.93,737.1784166666661
2011-06-15 10:00:00,1773.52,10,2,6,0,652.8399999999999,1573.32,4991.065999999994,738.5967499999994
2011-06-15 11:00:00,4834.21,11,2,6,0,1773.52,4991.065999999994,2783.46,746.9384166666661
2011-06-15 12:00:00,3236.78,12,2,6,0,4834.21,4991.065999999994,4991.065999999994,740.4027499999996
2011-06-15 13:00:00,4991.065999999994,13,2,6,0,3236.78,2751.29,3119.0,667.3074999999999
2011-06-15 14:00:00,4650.14,14,2,6,0,4991.065999999994,474.16,4631.84,760.6314999999995
2011-06-15 15:00:00,586.65,15,2,6,0,4650.14,1195.97,1030.5,934.6306666666663
2011-06-15 16:00:00,1858.49,16,2,6,0,586.65,378.76,2501.7,909.2423333333328
2011-06-15 17:00:00,0.0,17,2,6,0,1858.49,0.0,330.95,970.8977499999996
2011-06-15 18:00:00,0.0,18,2,6,0,0.0,0.0,0.0,970.8977499999996
2011-06-15 19:00:00,0.0,19,2,6,0,0.0,0.0,0.0,970.8977499999996
2011-06-15 20:00:00,0.0,20,2,6,0,0.0,0.0,0.0,970.8977499999996
2011-06-15 21:00:00,0.0,21,2,6,0,0.0,0.0,0.0,970.8977499999996
2011-06-15 22:00:00,0.0,22,2,6,0,0.0,0.0,0.0,970.8977499999996
2011-06-15 23:00:00,0.0,23,2,6,0,0.0,0.0,0.0,970.8977499999996
2011-06-16 00:00:00,0.0,0,3,6,0,0.0,0.0,0.0,970.8977499999996
2011-06-16 01:00:00,0.0,1,3,6,0,0.0,0.0,0.0,970.8977499999996
2011-06-16 02:00:00,0.0,2,3,6,0,0.0,0.0,0.0,970.8977499999996
2011-06-16 03:00:00,0.0,3,3,6,0,0.0,0.0,0.0,970.8977499999996
2011-06-16 04:00:00,0.0,4,3,6,0,0.0,0.0,0.0,970.8977499999996
2011-06-16 05:00:00,0.0,5,3,6,0,0.0,0.0,0.0,970.8977499999996
2011-06-16 06:00:00,0.0,6,3,6,0,0.0,0.0,0.0,970.8977499999996
2011-06-16 07:00:00,0.0,7,3,6,0,0.0,0.0,200.17000000000002,970.8977499999996
2011-06-16 08:00:00,1468.16,8,3,6,0,0.0,717.85,124.60000000000001,970.8977499999996
2011-06-16 09:00:00,3775.2799999999997,9,3,6,0,1468.16,652.8399999999999,1950.9,1002.1606666666663
2011-06-16 10:00:00,2396.1800000000003,10,3,6,0,3775.2799999999997,1773.52,3678.89,1132.262333333333
2011-06-16 11:00:00,2618.1,11,3,6,0,2396.1800000000003,4834.21,2772.18,1158.2064999999996
2011-06-16 12:00:00,2204.41,12,3,6,0,2618.1,3236.78,2378.73,1065.8685833333332
2011-06-16 13:00:00,2047.1399999999999,13,3,6,0,2204.41,4991.065999999994,2416.27,1022.8531666666663
2011-06-16 14:00:00,2950.81,14,3,6,0,2047.1399999999999,4650.14,2449.52,900.1895833333332
2011-06-16 15:00:00,4097.81,15,3,6,0,2950.81,586.65,798.11,829.3841666666664
2011-06-16 16:00:00,1348.99,16,3,6,0,4097.81,1858.49,3346.29,975.6824999999999
2011-06-16 17:00:00,2987.86,17,3,6,0,1348.99,0.0,4991.065999999994,954.4533333333333
2011-06-16 18:00:00,4991.065999999994,18,3,6,0,2987.86,0.0,1024.28,1078.9475
2011-06-16 19:00:00,776.98,19,3,6,0,4991.065999999994,0.0,3406.3,1286.908583333333
2011-06-16 20:00:00,0.0,20,3,6,0,776.98,0.0,354.01,1319.2827499999996
2011-06-16 21:00:00,0.0,21,3,6,0,0.0,0.0,0.0,1319.2827499999996
2011-06-16 22:00:00,0.0,22,3,6,0,0.0,0.0,0.0,1319.2827499999996
2011-06-16 23:00:00,0.0,23,3,6,0,0.0,0.0,0.0,1319.2827499999996
2011-06-17 00:00:00,0.0,0,4,6,0,0.0,0.0,0.0,1319.2827499999996
2011-06-17 01:00:00,0.0,1,4,6,0,0.0,0.0,0.0,1319.2827499999996
2011-06-17 02:00:00,0.0,2,4,6,0,0.0,0.0,0.0,1319.2827499999996
2011-06-17 03:00:00,0.0,3,4,6,0,0.0,0.0,0.0,1319.2827499999996
2011-06-17 04:00:00,0.0,4,4,6,0,0.0,0.0,0.0,1319.2827499999996
2011-06-17 05:00:00,0.0,5,4,6,0,0.0,0.0,0.0,1319.2827499999996
2011-06-17 06:00:00,0.0,6,4,6,0,0.0,0.0,0.0,1319.2827499999996
2011-06-17 07:00:00,0.0,7,4,6,0,0.0,0.0,0.0,1319.2827499999996
2011-06-17 08:00:00,730.08,8,4,6,0,0.0,1468.16,795.13,1319.2827499999996
2011-06-17 09:00:00,2292.77,9,4,6,0,730.08,3775.2799999999997,1038.28,1288.5294166666663
2011-06-17 10:00:00,2975.25,10,4,6,0,2292.77,2396.1800000000003,3506.48,1226.7581666666663
2011-06-17 11:00:00,2318.12,11,4,6,0,2975.25,2618.1,1913.6000000000001,1250.886083333333
2011-06-17 12:00:00,4370.82,12,4,6,0,2318.12,2204.41,4991.065999999994,1238.3869166666661
2011-06-17 13:00:00,3512.59,13,4,6,0,4370.82,2047.1399999999999,549.16,1328.6539999999995
2011-06-17 14:00:00,1058.0,14,4,6,0,3512.59,2950.81,1496.96,1389.7144166666665
2011-06-17 15:00:00,1641.75,15,4,6,0,1058.0,4097.81,4991.065999999994,1310.847333333333
2011-06-17 16:00:00,159.85,16,4,6,0,1641.75,1348.99,778.99,1208.5114999999996
2011-06-17 17:00:00,0.0,17,4,6,0,159.85,2987.86,0.0,1158.9639999999995
2011-06-17 18:00:00,0.0,18,4,6,0,0.0,4991.065999999994,0.0,1034.4698333333329
2011-06-17 19:00:00,0.0,19,4,6,0,0.0,776.98,0.0,826.5087499999998
2011-06-17 20:00:00,0.0,20,4,6,0,0.0,0.0,0.0,794.1345833333331
2011-06-17 21:00:00,0.0,21,4,6,0,0.0,0.0,0.0,794.1345833333331
2011-06-17 22:00:00,0.0,22,4,6,0,0.0,0.0,0.0,794.1345833333331
2011-06-17 23:00:00,0.0,23,4,6,0,0.0,0.0,0.0,794.1345833333331
2011-06-18 00:00:00,0.0,0,5,6,1,0.0,0.0,0.0,794.1345833333331
2011-06-18 01:00:00,0.0,1,5,6,1,0.0,0.0,0.0,794.1345833333331
2011-06-18 02:00:00,0.0,2,5,6,1,0.0,0.0,0.0,794.1345833333331
2011-06-18 03:00:00,0.0,3,5,6,1,0.0,0.0,0.0,794.1345833333331
2011-06-18 04:00:00,0.0,4,5,6,1,0.0,0.0,0.0,794.1345833333331
2011-06-18 05:00:00,0.0,5,5,6,1,0.0,0.0,0.0,794.1345833333331
2011-06-18 06:00:00,0.0,6,5,6,1,0.0,0.0,0.0,794.1345833333331
2011-06-18 07:00:00,0.0,7,5,6,1,0.0,0.0,0.0,794.1345833333331
2011-06-18 08:00:00,0.0,8,5,6,1,0.0,730.08,0.0,794.1345833333331
2011-06-18 09:00:00,0.0,9,5,6,1,0.0,2292.77,0.0,763.714583333333
